smiles,solvent,abs_peakwavs_max,abs_bandwidth,abs_molar_ext_coeff,emi_peakwavs_max,emi_bandwidth,quantum_yield,log_lifetime
O=C1c2ccccc2-c2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c3cccc1c23,CC#N,401.0,71.2,4.204119983,498.0,79.5,0.04,-0.22184874961635637
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-]3(c4cccc5ccccc45)Oc4cc(O)cc5c6ccc(C)cc6c6cc2n3c6c45)c(C)c1,ClC(Cl)Cl,646.0,55.6,4.748188027,669.0,42.4,0.27,0.5440680443502757
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,ClC(Cl)Cl,461.0,87.6,4.47558403,634.0,111.4,0.19,0.5611013836490559
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,Cc1ccccc1,461.0,47.5,4.381692552,566.0,107.7,0.007,0.9020028913507294
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C(c2ccccc2)=C2c3ccccc3C(c3ccccc3)=[N+]21,ClCCl,631.0,39.0,5.01,664.0,37.5,0.93,0.7160033436347992
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc([N+](=O)[O-])cc3)ccc2-c2ccc(-c3ccc([N+](=O)[O-])cc3)cc21,CS(C)=O,382.0,72.0,4.624282096,589.0,147.5,0.28,0.2600713879850748
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5-4)c4ccccc4N(c4ccccc4)c4ccccc43)cc2)cc1,ClCCl,372.0,54.8,4.870228279,451.0,71.0,0.82,0.07918124604762482
CC(=O)c1cc(=O)n(C)c2cc(-c3ccc(N(C)C)cc3)sc12,ClCCl,448.0,86.2,4.434568904,610.0,120.3,0.18,-0.14874165128092473
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C#Cc3ccc(-c4ccc(C#Cc5ccc(C#Cc6ccc(N(CCCCCC)CCCCCC)cc6)cc5)cc4)cc3)cc2)cc1,Cc1ccccc1,381.0,75.9,5.04,433.0,56.4,0.82,-0.09691001300805639
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc4c(c3)OCO4)sc12,ClCCl,404.0,65.6,3.643452676,474.0,70.5,0.62,0.23552844690754893
Cc1ccc(C2=Nc3cccc4[n+]3[B-](F)(O2)OC(c2ccc(C)cc2)=N4)cc1,ClCCl,394.0,62.4,4.635483747,457.0,70.6,0.3,0.20411998265592482
COc1ccc(C#Cc2ccc(C#Cc3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)cc2)cc1,ClC(Cl)Cl,335.0,59.2,4.770852012,388.0,58.0,0.76,-0.10790539730951959
O=P1(c2ccccc2)C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=Cc2c3ccc4cccc5ccc(c6cc(-c7ccccc7)n1c26)c3c45,CC(C)=O,446.0,72.1,4.5,526.0,77.9,0.64,0.5563025007672873
O=S1(=O)c2ccccc2C2(c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc32)c2ccccc21,ClCCl,346.0,51.0,4.945173046,427.0,71.9,0.81,-0.045757490560675115
COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,Cc1ccccc1,405.0,82.9,4.38,460.0,58.3,0.48,0.4065401804339551
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,CCO,534.0,52.6,4.649334859,564.0,64.5,0.292,0.48144262850230496
CC1=C(c2ccccc2)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,ClCCl,548.0,39.1,4.8,585.0,45.5,0.7852,0.5314789170422551
CCCCN(CCCC)c1ccc2nc3c4ccccc4c(=O)c(-c4c5ccccc5cc5ccccc45)c-3oc2c1,ClCCl,555.0,83.5,4.685741739,619.0,61.0,0.2,0.25527250510330607
C#CCn1c2ccccc2c2cc(/C=C/c3c(Cl)c(C)c4n3[B-](F)(F)[N+]3=C(C)C(Cl)=C(C)C3=C4c3ccc(I)cc3)ccc21,CC#N,606.0,48.1,4.96425963,650.0,73.9,0.43,0.5965970956264602
CCCCCCCCCCCCN1C(=O)c2cccc3c(N(Cc4ccccn4)Cc4ccccn4)c4ccccc4c(c23)C1=O,CCO,488.0,103.7,3.982723388,597.0,56.8,0.1,0.7419390777291989
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,C1CCOC1,371.0,55.0,4.489958479,428.0,67.7,0.01,-0.8860566476931632
Cc1ccc(-c2cnc3nn4ccccc4c3n2)cc1,C1CCOC1,400.0,60.0,3.994537104,450.0,47.9,0.26,0.7160033436347992
c1ccc(C2=Nc3cccc4[n+]3[B-](c3ccccc3)(N2)NC(c2ccccc2)=N4)cc1,ClCCl,440.0,64.2,4.243038049,513.0,75.1,0.13,0.3979400086720376
COc1cc(OC)c2c3c([nH]c2c1)C(=O)CCC3,CCCCCCCCO,329.0,56.1,5.199846448,438.0,80.2,0.07,0.02530586526477026
C#CCn1c2ccccc2c2cc(/C=C/c3cc(C)c4n3[B-](F)(F)[N+]3=C(C)C=C(C)C3=C4c3ccc(I)cc3)ccc21,CC#N,579.0,32.5,5.082066934,605.0,52.1,0.77,0.6053050461411095
F[B-]1(F)OC(c2ccccc2)=Cc2c3ccccc3cc[n+]21,ClC(Cl)Cl,400.0,58.4,4.496929648,463.2,76.0,0.046,-0.6940041172291953
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,C1CCOC1,463.0,49.0,4.407067826,568.0,83.5,0.008,0.8662873390841949
CSc1sc(C(N)=O)c2nnn(C)c(=O)c12,CO,397.0,60.6,3.812913357,521.0,122.9,0.16,1.041392685158225
c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)cc3)[nH]c2-c2ccccc2)cc1,CC#N,358.0,77.8,4.172018809,424.0,63.2,0.75,0.04532297878665747
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,C1CCOC1,519.0,55.2,4.506505032,528.0,61.8,0.05,0.20411998265592482
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CO,357.0,55.7,5.579783597,432.0,78.5,0.38,0.2242740142942577
c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,ClCCl,433.0,12.8,4.8,437.0,35.7,0.24,0.48572142648158
C(=C/c1nc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)nc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,Cc1ccccc1,389.0,62.0,5.064457989,453.0,71.0,0.55,0.5877109650189114
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(F)cc3)nc2c1,CO,302.0,61.0,4.47,342.0,51.5,0.48,0.1846914308175988
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,C1CCOC1,358.0,65.7,5.555094449,418.0,65.4,0.68,0.3654879848908996
CN(C)c1ccc2cc(C3=[O+][B-](F)(F)OC(c4ccccc4)=C3)ccc2c1,CC(C)=O,498.0,89.1,4.862727528,682.0,142.3,0.01,-0.3372421683184259
CC1(C)C(/C=C/C2=C(Oc3ccc(CCN=C=S)cc3Br)/C(=C/C=C3/N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,CO,768.0,44.7,5.404833717,798.0,39.7,0.14,-0.0400051616715838
COC(=O)c1nc(Cl)c(-c2ccccc2)o1,C1CCCCC1,307.0,48.4,4.383815366,344.0,49.3,0.368,-0.17392519729917352
O=C(O)C1=C/C(=C/C=[NH+]/c2ccc3c(C(F)(F)F)cc(=O)oc3c2)CC(C(=O)O)N1,O,519.0,74.3,4.812913357,570.0,60.8,0.021,-1.0
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/Nc1ccccc1)CCC3,ClCCl,607.0,55.3,4.819543936,644.0,55.4,0.6,0.7634279935629373
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,CCO,466.0,58.2,4.446878752,575.0,79.3,0.012,0.7419390777291989
COc1ccc(N(c2ccc(C)cc2)c2c([O-])/c(=[N+](\c3ccc(C)cc3)c3ccc(OC)cc3)c2=O)cc1,CN(C)C=O,418.0,47.9,4.67,510.0,73.4,0.001,0.4548448600085102
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,C1CCOC1,358.0,65.6,5.565847819,417.0,64.7,0.7,0.3519894554356322
Cc1ccc(C2=Nc3cccc4[n+]3[B-](c3ccccc3)(N2)NC(c2ccc(C)cc2)=N4)cc1,ClCCl,435.0,62.8,4.271841607,508.0,47.3,0.21,0.414973347970818
N#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,ClC(Cl)Cl,357.0,68.6,4.94,392.0,32.8,0.858,0.05690485133647255
Cn1c2ccc(S(=O)(=O)O)cc2c(=O)c2cc(S(=O)(=O)O)ccc21,CS(C)=O,405.0,39.4,3.874481818,424.0,46.1,0.64,1.0269416279590293
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5ccccc5Sc5ccccc53)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc2)cc1,ClCCl,375.0,55.0,4.88303651,457.0,73.2,0.81,0.07918124604762482
CCOc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2CC,ClCCl,479.0,96.1,4.466956545,617.0,93.4,0.028,0.795184589682424
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CCO,358.0,53.5,5.625312451,429.0,76.9,0.47,0.26434550705009247
CN(C)c1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1,C1COCCO1,466.0,67.7,4.62324929,513.0,56.1,0.097,0.6020599913279624
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CN(C)C=O,361.0,54.7,5.477121255,422.0,66.2,0.87,0.3986343245383921
COc1cc(N(c2ccc(C=C(C#N)C#N)c(OC)c2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,ClCCl,460.0,69.0,4.568201724,531.0,84.5,0.028,-1.0457574905606752
CN(C)c1ccc(C2=Cc3ccc4ccccc4[n+]3[B-](F)(F)O2)cc1,ClC(Cl)Cl,477.0,64.2,4.752048448,521.0,56.1,0.86,0.4471580313422192
CCN(CC)c1ccc2cc(/C(Cl)=C/C=C/C(=C(C#N)C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,ClCCl,526.0,110.0,4.662757832,641.0,135.8,0.018,0.1931245983544616
CCOC(=O)c1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1,ClCCl,353.0,60.2,4.12,425.0,85.1,0.82,0.7075701760979364
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(F)cc2)cc1,C1CCOC1,358.0,60.7,5.555094449,417.0,65.5,0.88,0.38381536598043126
Cc1ccccc1-c1c2cccc3c(-c4ccc(C(C)(C)C)cc4)cc4c(-c5ccccc5C)c5cccc6c(-c7ccc(C(C)(C)C)cc7)cc1c(c65)c4c32,ClCCl,447.0,43.7,4.68,455.0,37.1,0.28,0.5301996982030822
c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(-n5c6ccccc6c6ccccc65)cc4cc23)cc1,C1CCCCC1,419.1114837,60.9,3.86923172,461.6805171,53.3,0.88,1.24551266781415
CCC1(CC)c2cc(/C=C/c3cccs3)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(/C=C/c4cccs4)ccc2-3)C(CC)(CC)c2cc(/C=C/c3cccs3)ccc2-1,C1CCOC1,386.0,64.9,4.919078092,400.0,51.9,0.56,0.20411998265592482
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)cc2)cc1,ClC(Cl)Cl,510.0,111.4,4.178458936,705.0,143.9,0.28,0.8162412999917831
CC(C)c1ccc(/C=C/c2nc3ccc(N(C)C)cc3s2)cc1,CC#N,392.0,79.8,4.474216264,517.0,80.8,0.54,0.5145477526602861
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CO,357.0,55.2,5.674861141,432.0,78.1,0.33,0.2211533219547051
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CC(C)O,358.0,55.2,5.661812686,423.0,74.3,0.5,0.32345836684946766
CC[n+]1nc2cc3c4c(c2c2cc(F)ccc21)CCCN4CCC3,O,494.0,80.9,4.589949601,564.0,73.0,0.34,0.6434526764861874
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CC(C)O,357.0,56.9,5.563481085,423.0,74.1,0.53,0.3005954838899635
COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,CCOC(C)=O,405.0,83.0,4.4,468.0,63.4,0.61,0.6009728956867483
CC1=[N+]2C(=C(c3ccc(C=O)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,604.5,92.8,4.894316063,657.0,72.9,0.92,0.43136376415898736
c1ccc(C2=C3C4=C(C5=[N+]3[B-]3(Oc6ccccc65)Oc5ccccc5-c5c6c(c2n53)C2CCC6CC2)C2CCC4CC2)cc1,ClCCl,626.0,31.2,4.8,645.0,34.3,0.99,0.9822712330395684
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CS(C)=O,364.0,56.2,5.547774705,424.0,64.6,0.82,0.4077307280263355
C#CCn1c2ccccc2c2cc(/C=C/c3c(Cl)c(C)c4n3[B-](F)(F)[N+]3=C(C)C(Cl)=C(C)C3=C4c3ccc(I)cc3)ccc21,CS(C)=O,616.0,55.6,4.891537458,666.0,80.0,0.33,0.48572142648158
CCN(CC)c1ccc2c(c1)oc(=O)c1c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc12,O,594.0,65.0,4.428134794,646.0,71.8,0.01,-0.5086383061657274
CCCCCCCCCCCCN1C(=O)c2cccc3c(N(Cc4ccccn4)Cc4ccccn4)c4ccccc4c(c23)C1=O,CCO,488.0,104.0,3.982723388,597.0,56.4,0.1,0.7419390777291989
CCC12C(=C3C(=C4c5ccc(-c6ccc(C)s6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccc(C)s3)cc1S2(=O)=O,CCO,508.0,102.1,4.763427994,618.0,110.3,0.62,0.38021124171160603
CCCCCCCCn1c2ccccc2c(=O)c2ccccc21,CS(C)=O,404.0,35.0,4.067442843,414.0,41.4,0.66,0.9009130677376691
O=P1(c2ccccc2)C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=Cc2c3ccc4cccc5ccc(c6cc(-c7ccccc7)n1c26)c3c45,CC#N,445.0,72.4,4.51,531.0,78.4,0.63,0.568201724066995
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,Cc1ccccc1,377.0,50.0,4.572871602,432.0,63.7,0.05,-0.721246399047171
c1ccc(-c2nn(-c3ccccc3)c3nc4ccc(-n5c6ccccc6c6ccccc65)cc4cc23)cc1,CC#N,411.0152076,63.3,3.908485019,482.6254826,86.5,0.72,1.3384564936046048
c1ccc([B-]2(c3ccccc3)Oc3ccc4ccccc4c3-c3c4ccccc4cc[n+]32)cc1,Cc1ccccc1,427.0,67.7,3.698970004,522.0,100.7,0.32,0.9763499790032735
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2c3ccccc3cc[n+]21,ClC(Cl)Cl,398.5,58.9,4.421603927,464.6,81.1,0.026,-0.8548035938858181
COc1ccc(N2c3cc(OC)ccc3N=c3cc4c(cc32)=Nc2cc(C(C)(C)C)cc(C(C)(C)C)c2O4)cc1,CCCCCC,562.0,90.0,4.716003344,587.0,85.3,0.31,0.05690485133647255
CC1=CC(c2ccc3cc(N(C)C)ccc3c2)=[O+][B-](F)(F)O1,Cc1ccccc1,455.0,60.7,4.707570176,521.0,70.4,0.93,0.6106601630898799
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cccc(Oc4ccccc4)c3)nc2c1,CO,305.0,66.2,4.41,348.0,54.6,0.13,0.05690485133647255
C#CCn1c2ccccc2c2cc(/C=C/c3c(Cl)c(C)c4n3[B-](F)(F)[N+]3=C(C)C(Cl)=C(C)C3=C4c3ccc(I)cc3)ccc21,ClC(Cl)Cl,619.0,39.2,4.967547976,644.0,45.3,0.62,0.6273658565927327
CCN(CC)c1ccc(-c2nc3c(nc2-c2ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2)c2ccccc2n3C)cc1,C1CCOC1,405.0,69.0,4.434568904,528.0,97.2,0.21,0.367355921026019
COc1ccc(C2=CC(c3ccc4cc(N(C)C)ccc4c3)=[O+][B-](F)(F)O2)cc1,ClCCl,499.0,83.1,4.746634199,631.0,102.7,0.62,0.4329692908744057
COc1cnc(-c2cc[n+](C3=C(F)C(F)(F)C(F)(F)[C-]3F)cc2)s1,ClCCl,430.0,61.9,4.260071388,466.0,61.9,0.76,0.4487063199050799
O=S(=O)(c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1)c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,Cc1ccccc1,341.0,40.5,4.47,399.0,49.1,1.0,0.4065401804339551
Cn1nc(-c2ccccc2)c2nc3cc(Cl)ccc3nc21,C1CCOC1,429.0,62.9,3.794488047,519.0,78.3,0.27,1.303412070596742
O=Cc1ccc(-c2cccs2)s1,CC#N,350.0,55.1,4.339451441,425.0,64.5,0.023,-0.045757490560675115
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccc3c4ccc(C#Cc5ccc(C=C(C#N)C#N)cc5)cc4n(-c4ccc(C(F)(F)F)cc4)c3c2)cc1,ClCCl,355.0,122.2,4.866570867,454.0,118.4,0.12,-0.5376020021010439
O=P1(c2ccccc2)C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=Cc2cc3ccccc3cc21,ClCCl,414.0,76.5,4.49,533.0,102.6,0.85,0.6720978579357175
CCOC(=O)c1c(/N=C/c2ccc(-c3cccs3)s2)sc(/N=C/c2ccc(-c3cccs3)s2)c1C(=O)OCC,CC#N,492.0,120.6,4.501059262,592.0,64.0,0.0042,0.7634279935629373
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,CCO,357.0,53.9,5.571708832,428.0,75.8,0.5,0.2648178230095365
Cn1nc(-c2ccccc2)c2nc3cc(F)ccc3nc21,C1CCCCC1,426.0,59.9,3.785329835,486.0,70.0,0.61,1.3615389712692791
CCN(CC)c1ccc2cc(/C=C/C(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,CCOC(C)=O,500.0,104.0,4.544068044,590.0,84.4,0.125,0.5428254269591799
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CS(C)=O,363.0,68.1,5.557507202,424.0,65.0,0.75,0.395501124305626
C(=C/c1cc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)c1)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,ClCCl,344.0,67.3,4.605305046,419.0,62.9,0.75,0.5301996982030822
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-]3(c4ccc5ccc6cccc7ccc4c5c67)Oc4cc(O)cc5c6ccc(C)cc6c6cc2n3c6c45)c(C)c1,ClC(Cl)Cl,647.0,53.5,4.785329835,670.0,41.1,0.24,0.5440680443502757
CCOC(=O)c1sc(SC)c2c(=O)n(C)nnc12,CS(C)=O,393.5,59.6,4.041392685,501.0,107.0,0.0077,-0.494850021680094
CCN(CC)c1ccc2cc(/C=C/C(=C(C#N)C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,CN(C)C=O,528.0,97.0,4.829303773,636.0,88.4,0.004,-0.4814860601221125
CC1=[N+]2C(=C(c3ccc(C=O)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,CCOC(C)=O,604.5,97.5,4.875639937,669.0,114.4,0.2,-0.045757490560675115
COc1cc(N(c2ccc(C=C(C#N)C#N)c(OC)c2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,CN(C)C=O,454.0,93.0,4.681241237,575.0,111.1,0.026,-1.2218487496163564
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,ClC(Cl)Cl,470.0,48.7,4.433369747,554.0,80.0,0.018,0.909020854211156
CC(C)(C)C#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43,C1CCCCC1,455.0,41.0,4.604226053,459.8849198,44.0,0.91,0.6334684555795865
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CN(C)C=O,362.0,56.9,5.600972896,422.0,64.8,0.76,0.41346741298582484
CN(C)c1ccc(C2=Cc3cc(Cl)nc[n+]3[B-](F)(F)O2)cc1,CC#N,452.0,60.5,4.804820679,565.0,112.4,0.03,-0.5228787452803376
CCC12C(=C3C(=C4c5ccc(-c6ccc(C(C)=O)cc6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccc(C(C)=O)cc3)cc1S2(=O)=O,C1COCCO1,456.0,85.8,4.672097858,561.954262,105.0,0.87,0.4471580313422192
CCN(CC)c1ccc2cc(/C(Cl)=C/C=C/C(=C(C#N)C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,CC(C)=O,504.0,120.0,4.618048097,712.0,132.9,0.015,0.17897694729316943
CC1=[N+]2C(=C(c3ccc(Br)cc3)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,C1CCCCC1,598.5,88.6,4.872738827,642.0,69.7,0.85,0.47856649559384334
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,CC#N,446.0,100.5,3.835690571,585.0,93.7,0.1,0.9294189257142927
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-]3(F)Oc4cc(O)cc5c6ccc(C)cc6c6cc2n3c6c45)c(C)c1,ClC(Cl)Cl,629.0,75.4,4.880813592,649.0,37.5,0.35,0.6020599913279624
CC(C)(C)c1ccc2cc3c4cccc5cccc(c6cc(C(C)(C)C)cc(c2c1)c63)c54,CC1CCCCC1,438.0,41.7,4.591064607,445.0,44.0,0.74,0.5563025007672873
F[B-]1(F)OC(c2ccc(Br)cc2)=Cc2ccc3ccccc3[n+]21,ClC(Cl)Cl,430.0,55.5,4.53529412,440.0,56.9,0.49,0.08278537031645007
COc1cc(N(c2ccccc2)c2ccccc2)ccc1C=C(C#N)C#N,C1COCCO1,436.0,59.0,4.73239376,548.0,97.0,0.012,-1.3979400086720375
c1ccc([B-]2(c3ccccc3)Oc3ccc4ccccc4c3-c3c4ccccc4nc[n+]32)cc1,Cc1ccccc1,451.0,72.0,3.707570176,543.0,98.6,0.25,0.9818186071706636
COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)cc3)=[O+][B-](OC(C)=O)(OC(C)=O)O2)cc1,ClC(Cl)Cl,464.0,79.8,4.64,529.0,60.6,0.91,0.4014005407815441
O=P1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,ClCCl,386.0,61.3,3.73,466.0,121.4,0.98,1.110589710299249
O=c1c2cc(S(=O)(=O)Cl)ccc2[nH]c2ccc(S(=O)(=O)Cl)cc12,CS(C)=O,399.0,41.3,3.859738566,417.0,45.1,0.7,1.0326187608507198
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/Nc1ccccc1)CCC3,CCO,595.0,62.1,4.832508913,641.0,62.9,0.35,0.7151673578484579
COc1ccc(C2=Nc3cccc4[n+]3[B-](F)(O2)OC(c2ccc(OC)cc2)=N4)cc1,ClCCl,399.0,58.1,4.854306042,460.0,67.4,0.39,0.25527250510330607
CCCCC1=Cc2c3ccc4cccc5ccc(c6cc(-c7ccccc7)n(c26)P1(=O)c1ccccc1)c3c45,C1COCCO1,430.0,58.0,4.59,460.0,59.6,0.55,0.25527250510330607
COc1cc(N(c2ccccc2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,CN(C)C=O,469.0,71.0,4.748188027,576.0,108.0,0.073,-0.638272163982407
COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,C1CCOC1,475.0,62.3,4.404080743,609.0,90.0,0.013,0.8115750058705934
CCOC(=O)c1csc2[n+]1[B-](F)(F)OC(c1ccc(N(C)C)cc1)=N2,C1CCOC1,404.0,46.3,4.783188691,459.0,49.9,0.56,0.3222192947339193
Cc1ccc2nc3c(nc2c1)c(-c1ccccc1)nn3C,CC#N,423.0,53.4,3.833784375,516.0,94.2,0.31,1.2964457942063963
COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,Cc1ccccc1,468.0,58.4,4.30263392,576.0,106.9,0.007,0.919078092376074
CCN(CC)c1ccc2cc(/C=C/C(=C(C#N)C#N)c3ccc4c(c3)c3ccccc3n4CC)c(=O)oc2c1,CC(C)=O,514.0,102.0,4.602059991,614.0,80.4,0.174,0.6522463410033232
CC1=CC(c2ccc3cc(N(C)C)ccc3c2)=[O+][B-](F)(F)O1,CS(C)=O,477.0,80.6,4.620136055,624.0,96.5,0.22,0.16731733474817606
CCN(CC)c1ccc2cc(/C=C/C(=C(C#N)C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,CS(C)=O,536.0,104.0,4.851869601,643.0,90.7,0.005,-0.4814860601221125
O=P1(c2ccccc2)C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=Cc2c3ccc4cccc5ccc(c6cc(-c7ccccc7)n1c26)c3c45,ClC(Cl)Cl,452.0,72.4,4.5,514.0,69.5,0.6,0.38021124171160603
CC1=CC(c2ccc3cc(N(C)C)ccc3c2)=[O+][B-](F)(F)O1,ClCCl,469.0,71.4,4.741939078,574.0,82.4,0.99,0.5670263661590604
