ANCHORING_GROUP;PEAK_ABSORPTION_SOLUTION;DONOR;STRUCTURE;PEAK_ABSORPTION_METAL_OXIDE;METAL_OXIDE;SOLVENT;AGGREGATION;DOI
benzoic,carboxylic;614;indoline;CCCCCCc1cc(sc1C=C1C(=O)c2c(S1(=O)=O)ccc(c2)C(=O)O)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(C)(C)c1c2cccc1;570;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.tet.2018.04.077
benzoic,carboxylic,malononitrile;750;indoline;CCCCCCc1cc(sc1C=C1C(=C(C#N)C#N)c2c(S1(=O)=O)ccc(c2)C(=O)O)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(C)(C)c1c2cccc1;750;TiO2;chloroform;UNCHANGED;10.1016/j.tet.2018.04.077
benzoic,carboxylic;610;indoline;CCCCCCc1cc(sc1C=C1C(=O)c2c(C1=O)cc(cc2)C(=O)O)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(C)(C)c1c2cccc1;510;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.tet.2018.04.077
benzoic,carboxylic,malononitrile;709;indoline;CCCCCCc1cc(sc1C=C1C(=C(C#N)C#N)c2c(C1=O)cc(cc2)C(=O)O)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(C)(C)c1c2cccc1;650;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.tet.2018.04.077
benzoic,carboxylic,malononitrile;821;indoline;CCCCCCc1cc(sc1C=C1C(=C(C#N)C#N)c2c(C1=C(C#N)C#N)cc(cc2)C(=O)O)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(C)(C)c1c2cccc1;700;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.tet.2018.04.077
carboxylic;577;indoline;CCCCC1(CCCC)c2cc(ccc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)/C=C/1\C(=O)N(CC(=O)O)C(=O)C(=C1C)C#N;563;TiO2;chloroform;HYPSOCHROMIC;10.1039/c5ra09455k
carboxylic;577;indoline;CCCCC1=C(C#N)C(=O)N(C(=O)/C/1=C\c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(CCCC)(CCCC)c1c2cccc1)CC(=O)O;563;TiO2;chloroform;HYPSOCHROMIC;10.1039/c5ra09455k
carboxylic;550;indoline;CCN1C(=S)S/C(=c\2/s/c(=C\c3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O;520;TiO2;chloroform;HYPSOCHROMIC;10.1039/c5ra09455k
carboxylic,malononitrile;558;indoline;N#CC(=c1s/c(=C\c2ccc(s2)N2c3ccccc3C3C2CCC3)/c(=O)n1CC(=O)O)C#N;560;TiO2;chloroform;UNCHANGED;10.1016/j.solmat.2014.04.008
cyanoacrylic,carboxylic;550;indoline;CCCCCCCCn1c(=O)/c(=C/c2ccc(s2)N2c3ccccc3C3C2CCC3)/s/c/1=C(\C(=O)O)/C#N;500;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.solmat.2014.04.008
cyanoacrylic,carboxylic;550;indoline;N#C/C(=c\1/s/c(=C\c2ccc(s2)N2C3CCCC3c3c2cccc3)/c(=O)n1CC(=O)O)/C(=O)O;510;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.solmat.2014.04.008
cyanoacrylic,carboxylic;512;triphenylamine,carbazole;CCCCCCc1cc(sc1c1cc(c(s1)c1sc(c2c1OCCO2)C=C(C(=O)O)C#N)CCCCCC)c1ccc(cc1)N(c1ccc(cc1)n1c2ccccc2c2c1cccc2)c1ccc(cc1)n1c2ccccc2c2c1cccc2;475;TiO2;chloroform;HYPSOCHROMIC;10.1039/C4TA01351D
cyanoacrylic,carboxylic;490;triphenylamine,carbazole;CCCCCCc1cc(sc1c1cc(c(s1)c1sc(c2c1OCCO2)C=C(C(=O)O)C#N)CCCCCC)n1c2ccc(cc2c2c1ccc(c2)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1;475;TiO2;chloroform;HYPSOCHROMIC;10.1039/C4TA01351D
cyanoacrylic,carboxylic;479;carbazole;CCCCC(Cn1c2ccc(cc2c2c1c1c(cc2)c2c(n1CC(CCCC)CC)cccc2)c1sc2c(c1)sc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)CC;425;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.dyepig.2019.01.033
cyanoacrylic,carboxylic;483;carbazole;CCCCC(Cn1c2ccc(cc2c2c1c1c(cc2)c2c(n1CC(CCCC)CC)cccc2)c1ccc(s1)c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)CC;425;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.dyepig.2019.01.033
cyanoacrylic,carboxylic;479;carbazole;CCCCCCc1cc(sc1c1ccc(s1)c1sc(cc1CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)c1ccc3c(c1n2CC(CCCC)CC)n(CC(CCCC)CC)c1c3cccc1;425;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.dyepig.2019.01.033
benzoic,carboxylic;433;carbazole;CCCCCCCCOc1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)c1ccc(cc1)OCCCCCCCC)c1ccc(c2c1nsn2)c1ccc(cc1)C(=O)O;433;TiO2;chloroform;UNCHANGED;10.1016/j.dyepig.2019.108036
benzoic,carboxylic;449;carbazole;CCCCCCCCOc1ccc(cc1)c1ccc2c(c1)C(C)(C)c1c3n2c2ccc(cc2c3cc(c1)c1ccc(cc1)OCCCCCCCC)c1ccc(c2c1nsn2)c1ccc(cc1)C(=O)O;439;TiO2;chloroform;UNCHANGED;10.1016/j.dyepig.2019.108036
benzoic,carboxylic;447;carbazole;CCCCCCCCOc1ccc(cc1)c1ccc2c(c1)C(C)(C)c1c3n2c2ccc(cc2c3cc(c1)c1ccc(c2c1nsn2)c1ccc(cc1)C(=O)O)c1ccc(cc1)OCCCCCCCC;446;TiO2;chloroform;UNCHANGED;10.1016/j.dyepig.2019.108036
carboxylic;554;indoline;CCCCCCCCN1C(=S)S/C(=c\2/s/c(=C\c3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)/c(=O)n2CC(=O)O)/C1=O;540;ZnO;chloroform;HYPSOCHROMIC;10.1016/j.tet.2011.06.016
carboxylic;521;indoline;CCCCCCCCN1C(=O)S/C(=c\2/c(=Cc3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)sc(=O)n2CC(=O)O)/C1=O;505;ZnO;chloroform;HYPSOCHROMIC;10.1016/j.tet.2011.06.016
carboxylic,malononitrile;566;indoline;CCCCCCCCn1c(=O)/c(=c/2\c(=Cc3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)sc(=O)n2CC(=O)O)/sc1=C(C#N)C#N;542;ZnO;chloroform;HYPSOCHROMIC;10.1016/j.tet.2011.06.016
carboxylic,malononitrile;566;indoline;CCCCCCCCn1c(=O)/c(=c/2\c(=C/c3ccc(s3)c3ccc4c(c3)C3CCCC3N4c3ccc4c(c3)Cc3c4cccc3)\sc(=O)n2CC(=O)O)/sc1=C(C#N)C#N;541;ZnO;chloroform;HYPSOCHROMIC;10.1039/C2RA01358D
carboxylic,malononitrile;567;indoline;CCCCCCCCn1c(=O)/c(=c/2\c(=C/c3ccc(s3)c3ccc4c(c3)C3CCCC3N4c3ccc4c(c3)C(C)(C)c3c4cccc3)\sc(=O)n2CC(=O)O)/sc1=C(C#N)C#N;547;ZnO;chloroform;HYPSOCHROMIC;10.1039/C2RA01358D
carboxylic,malononitrile;568;indoline;CCCCCCCCn1c(=C(C#N)C#N)s/c(=c\2/c(=C\c3ccc(s3)c3ccc4c(c3)C3CCCC3N4c3ccc4c(c3)C(CCCC)(CCCC)c3c4cccc3)/sc(=O)n2CC(=O)O)/c1=O;547;ZnO;chloroform;HYPSOCHROMIC;10.1039/C2RA01358D
carboxylic,malononitrile;568;indoline;CCCCCCCCn1c(=C(C#N)C#N)s/c(=c\2/c(=C\c3ccc(s3)c3ccc4c(c3)C3CCCC3N4c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3c4cccc3)/sc(=O)n2CC(=O)O)/c1=O;547;ZnO;chloroform;HYPSOCHROMIC;10.1039/C2RA01358D
carboxylic;541;indoline;CCCCCCCCn1c(=O)/c(=c/2\s/c(=C\c3ccc(cc3)N3c4ccccc4C4C3CCC4)/c(=O)n2CC(=O)O)/sc1=C(C#C)C#C;535;ZnO;chloroform;UNCHANGED;10.1016/j.dyepig.2012.08.023
carboxylic;489;perylene;O=C1OC(=O)C2=CC=C3C4=C5C(=CC=C4)C(=CC=C5C4=CC=C1C2=C34)N1CCCCC1;450;TiO2;chloroform;HYPSOCHROMIC;10.1155/2011/860486
carboxylic;544;perylene;O=C1OC(=O)C2=CC=C3C4=C5C(C=CC=C5C5=CC=C1C2=C35)=CC=C4;500;TiO2;chloroform;HYPSOCHROMIC;10.1155/2011/860486
cyanoacrylic,carboxylic;531;bodipy;CCCCCCC1=C2C(C)=C(C(C)=[N+]2[B-](F)(F)N2C(C)=C(C=C(C#N)C(O)=O)C(C)=C12)C1=CC=C(C=C1)C1=NC(=C(N1CC)C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1;505;TiO2;chloroform;HYPSOCHROMIC;10.1155/2018/2061472
cyanoacrylic,carboxylic;531;bodipy;CCCCCCC1=C2C(C)=C(C(C)=[N+]2[B-](F)(F)N2C(C)=C(C=C(C#N)C(O)=O)C(C)=C12)C1=CC=C(S1)C1=NC(=C(N1CC)C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1;527;TiO2;chloroform;UNCHANGED;10.1155/2018/2061472
cyanoacrylic,carboxylic;532;bodipy;CCCCCCCCN1C(=NC(=C1C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1)C1=CC=C(S1)C1=C(C)C2=C(CCCCCC)C3=C(C)C(C=C(C#N)C(O)=O)=C(C)N3[B-](F)(F)[N+]2=C1C;528;TiO2;chloroform;UNCHANGED;10.1155/2018/2061472
cyanoacrylic,carboxylic;400;misc;C1=CC=CC2=CC3=CC=CC=C3C(=C12)C1=NN=C(O1)C1=CC=C(S1)/C=C(/C(=O)O)\C#N;430;TiO2;chloroform;BATHOCHROMIC;10.1155/2015/637652
cyanoacrylic,carboxylic;473;misc;C(#N)/C(/C(=O)O)=C\C1=CC(=C(S1)C=1SC(=CC1)C=1SC(=CC1CCCCCC)C1=CC=C2C=CC3=CC=CC4=CC=C1C2=C34)CCCCCC;472;TiO2;chloroform;UNCHANGED;10.1016/j.solener.2020.01.067
cyanoacrylic,carboxylic;482;misc;C(#N)/C(/C(=O)O)=C\C1=CC(=C(S1)C=1SC(=CC1)C=1SC(=CC1CCCCCC)C1=CC=2C3=CC=CC=C3C3=CC=CC=C3C2C=C1)CCCCCC;460;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.solener.2020.01.067
cyanoacrylic,carboxylic;471;misc;C(#N)/C(/C(=O)O)=C\C1=CC(=C(S1)C=1SC(=CC1)C=1SC(=CC1CCCCCC)C=1C2=CC=CC=C2C=2C=CC=CC2C1)CCCCCC;455;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.solener.2020.01.067
cyanoacrylic,carboxylic;472;misc;C(#N)/C(/C(=O)O)=C\C1=CC(=C(S1)C=1SC(=CC1)C=1SC(=CC1CCCCCC)C=1C=CC=2C3=CC=CC=C3C3=CC=CC1C23)CCCCCC;492;TiO2;chloroform;BATHOCHROMIC;10.1016/j.solener.2020.01.067
cyanoacrylic,carboxylic;360;misc;COC=1C=C(C=CC1)C1=CC=C(C=2NC(=NC21)C2=CC=C(C=C2)/C=C(/C(=O)O)\C#N)C2=CC(=CC=C2)OC;387;TiO2;chloroform;BATHOCHROMIC;10.1016/j.matchemphys.2015.07.055
cyanoacrylic,carboxylic;274;misc;CN(C=1C=C(C=CC1)C1=CC=C(C=2NC(=NC21)C2=CC=C(C=C2)/C=C(/C(=O)O)\C#N)C2=CC(=CC=C2)N(C)C)C;387;TiO2;chloroform;BATHOCHROMIC;10.1016/j.matchemphys.2015.07.055
cyanoacrylic,carboxylic;498;misc;CCCCOC1=CC=C(C=C1)C1=CC=C(S1)C1=CC=C(S1)C1=CC=C(S1)\C=C(/C#N)C(O)=O;498;TiO2;chloroform;UNCHANGED;10.1002/cssc.201402401
cyanoacrylic,carboxylic;396;misc;CCCCOC1=C2CC3=CC(=CC(CC4=C(OCCCC)C(CC5=C(OCCCC)C(CC1=CC(=C2)C1=CC=C(S1)\C=C(/C#N)C(O)=O)=CC(=C5)C1=CC=C(S1)\C=C(/C#N)C(O)=O)=CC(=C4)C1=CC=C(S1)\C=C(/C#N)C(O)=O)=C3OCCCC)C1=CC=C(S1)\C=C(/C#N)C(O)=O;410;TiO2;chloroform;BATHOCHROMIC;10.1002/cssc.201402401
cyanoacrylic,carboxylic;447;misc;CCCCOC1=C2CC3=CC(=CC(CC4=C(OCCCC)C(CC5=C(OCCCC)C(CC1=CC(=C2)C1=CC=C(S1)C1=CC=C(S1)\C=C(/C#N)C(O)=O)=CC(=C5)C1=CC=C(S1)C1=CC=C(S1)\C=C(/C#N)C(O)=O)=CC(=C4)C1=CC=C(S1)C1=CC=C(S1)\C=C(/C#N)C(O)=O)=C3OCCCC)C1=CC=C(S1)C1=CC=C(S1)\C=C(/C#N)C(O)=O;430;TiO2;chloroform;HYPSOCHROMIC;10.1002/cssc.201402401
cyanoacrylic,carboxylic;468;misc;CCCCOC1=C2CC3=CC(=CC(CC4=C(OCCCC)C(CC5=C(OCCCC)C(CC1=CC(=C2)C1=CC=C(S1)C1=CC=C(S1)C1=CC=C(S1)\C=C(/C#N)C(O)=O)=CC(=C5)C1=CC=C(S1)C1=CC=C(S1)C1=CC=C(S1)\C=C(/C#N)C(O)=O)=CC(=C4)C1=CC=C(S1)C1=CC=C(S1)C1=CC=C(S1)\C=C(/C#N)C(O)=O)=C3OCCCC)C1=CC=C(S1)C1=CC=C(S1)C1=CC=C(S1)\C=C(/C#N)C(O)=O;430;TiO2;chloroform;HYPSOCHROMIC;10.1002/cssc.201402401
cyanoacrylic,carboxylic;550;porphyrin;N#C/C(=C/c1sc(cc1C)c1ccc(cc1)/C/1=c/2\cc/c/3=C(\c4ccc(cc4)C)/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1ccc(cc1)C)cc5)/c1ccc(cc1)C)/C=C4)/C(=O)O;559;TiO2;chloroform;UNCHANGED;10.1016/j.dyepig.2010.05.003
cyanoacrylic,carboxylic;550;porphyrin;CCCCCCc1cc(sc1/C=C(\C(=O)O)/C#N)c1ccc(cc1)/C/1=c/2\cc/c/3=C(\c4ccc(cc4)C)/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1ccc(cc1)C)cc5)/c1ccc(cc1)C)/C=C4;565;TiO2;chloroform;BATHOCHROMIC;10.1016/j.dyepig.2010.05.003
cyanoacrylic,carboxylic;550;porphyrin;N#C/C(=C/c1sc(c2c1OCCO2)c1ccc(cc1)/C/1=c/2\cc/c/3=C(\c4ccc(cc4)C)/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1ccc(cc1)C)cc5)/c1ccc(cc1)C)/C=C4)/C(=O)O;567;TiO2;chloroform;BATHOCHROMIC;10.1016/j.dyepig.2010.05.003
carboxylic;621;porphyrin,triphenylamine;CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C#Cc1cc2c(s1)c(c(s2)C(=O)O)C)OCCCCCCCC;452;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.dyepig.2015.06.024
carboxylic;625;porphyrin;CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/c1ccc(cc1)N(C)C)/C#Cc1cc2c(s1)c(c(s2)C(=O)O)C)OCCCCCCCC;440;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.dyepig.2015.06.024
carboxylic;649;porphyrin,triphenylamine;CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C#Cc1ccc(s1)C(=O)O)OCCCCCCCC;477;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.dyepig.2015.06.024
cyanoacrylic,carboxylic;560;porphyrin;CCCCCCc1ccc(s1)/C/1=c/2\cc/c/3=C(/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1ccc(s1)CCCCCC)cc5)/c1ccc(s1)/C=C(/C(=O)O)\C#N)/C=C4)\c1ccc(s1)CCCCCC;560;TiO2;chloroform;UNCHANGED;10.1016/j.dyepig.2011.05.017
cyanoacrylic,carboxylic;560;porphyrin;N#C/C(=C\c1ccc(s1)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1ccc(s1)C)/c1ccc(s1)C)/c1ccc(s1)C)/C(=O)O;561;TiO2;chloroform;UNCHANGED;10.1016/j.dyepig.2011.05.017
cyanoacrylic,carboxylic;558;porphyrin;CCCCCCc1cc(sc1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1ccc(s1)C)/c1ccc(s1)C)/c1ccc(s1)C)/C=C(/C(=O)O)\C#N;559;TiO2;chloroform;UNCHANGED;10.1016/j.dyepig.2011.05.017
cyanoacrylic,carboxylic;559;porphyrin;N#C/C(=C\c1sc(c2c1OCCO2)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1ccc(s1)C)/c1ccc(s1)C)/c1ccc(s1)C)/C(=O)O;573;TiO2;chloroform;BATHOCHROMIC;10.1016/j.dyepig.2011.05.017
cyanoacrylic,carboxylic;571;porphyrin;N#C/C(=C\c1sc(cc1C)c1ccc(c2c1nsn2)c1sc(c(c1)C)/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1ccc(cc1)C)/c1ccc(cc1)C)/c1ccc(cc1)C)/C(=O)O;580;TiO2;chloroform;UNCHANGED;10.1016/j.orgel.2011.12.014
cyanoacrylic,carboxylic;552;porphyrin;CCCCCCc1cc(sc1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1ccc(cc1)C)/c1ccc(cc1)C)/c1ccc(cc1)C)c1ccc(c2c1nsn2)c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N;583;TiO2;chloroform;BATHOCHROMIC;10.1016/j.orgel.2011.12.014
carboxylic;450;porphyrin,triphenylamine;CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C#Cc1cc2c(s1)c(c(s2)C(=O)O)C)OCCCCCCCC;452;TiO2;chloroform;UNCHANGED;10.1016/j.dyepig.2015.06.024
carboxylic;457;porphyrin;CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/c1ccc(cc1)N(C)C)/C#Cc1cc2c(s1)c(c(s2)C(=O)O)C)OCCCCCCCC;440;TiO2;chloroform;HYPSOCHROMIC;10.1016/j.dyepig.2015.06.024
carboxylic;458;porphyrin,triphenylamine;CCCCCCCCOc1cccc(c1/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/c1c(OCCCCCCCC)cccc1OCCCCCCCC)/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C#Cc1ccc(s1)C(=O)O)OCCCCCCCC;477;TiO2;chloroform;BATHOCHROMIC;10.1016/j.dyepig.2015.06.024
benzoic,carboxylic;442;porphyrin;CCCCCCCCOc1cccc(OCCCCCCCC)c1\C1=C2/C=CC(=N2)\C(\C#Cc2ccc(cc2)C(O)=O)=c2\cc\c3=C(\C4=N\C(\C=C4)=C/c4ccc1n4[Zn]n23)c1c(OCCCCCCCC)cccc1OCCCCCCCC;442;TiO2;chloroform;UNCHANGED;10.1039/C4TA02335H
carboxylic;449;porphyrin;CCCCCCCCOc1cccc(OCCCCCCCC)c1\C1=C2/C=CC(=N2)\C(\C#CC2=CC=C(S2)C(O)=O)=c2\cc\c3=C(\C4=N\C(\C=C4)=C/c4ccc1n4[Zn]n23)c1c(OCCCCCCCC)cccc1OCCCCCCCC;449;TiO2;chloroform;UNCHANGED;10.1039/C4TA02335H
benzoic,carboxylic;449;porphyrin,triphenylamine;CCCCCCCCOc1cccc(OCCCCCCCC)c1\C1=C2/C=CC(=N2)\C(\C#Cc2ccc(cc2)C(O)=O)=c2\cc\c3=C(\C4=N\C(\C=C4)=C(/c4ccc1n4[Zn]n23)c1ccc(cc1)N(c1ccc(cc1)C1=CC=CS1)c1ccc(cc1)C1=CC=CS1)c1c(OCCCCCCCC)cccc1OCCCCCCCC;449;TiO2;chloroform;UNCHANGED;10.1039/C4TA02335H
carboxylic;454;porphyrin,triphenylamine;CCCCCCCCOc1cccc(OCCCCCCCC)c1\C1=C2/C=CC(=N2)\C(\C#CC2=CC=C(S2)C(O)=O)=c2\cc\c3=C(\C4=N\C(\C=C4)=C(/c4ccc1n4[Zn]n23)c1ccc(cc1)N(c1ccc(cc1)C1=CC=CS1)c1ccc(cc1)C1=CC=CS1)c1c(OCCCCCCCC)cccc1OCCCCCCCC;454;TiO2;chloroform;UNCHANGED;10.1039/C4TA02335H
carboxylic;425;porphyrin;OC(=O)CNc1nc(Nc2ccc(cc2)/C/2=C/3\C=CC(=N3)/C(=c/3\n4[Zn]n5c2ccc5/C(=C\2/C=CC(=N2)/C(=c\4/cc3)/c2ccccc2)/c2ccccc2)/c2ccccc2)nc(n1)Nc1ccc(cc1)/C/1=c/2\cc/c/3=C(\c4ccccc4)/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1ccccc1)cc5)/c1ccccc1)/C=C4;420;TiO2;chloroform/ethanol (1:1);UNCHANGED;10.1021/ic400774p
carboxylic;420;porphyrin;OC(=O)CNc1nc(Nc2ccc(cc2)/C/2=C/3\C=CC(=N3)/C(=c\3/cc/c(=C(/C4=N/C(=C(\c5[nH]c2cc5)/c2ccccc2)/C=C4)\c2ccccc2)/[nH]3)/c2ccccc2)nc(n1)Nc1ccc(cc1)/C/1=c/2\cc/c/3=C(/C4=N/C(=C(\c5n([Zn]n23)c(/C(=C/2\N=C1C=C2)/c1ccccc1)cc5)/c1ccccc1)/C=C4)\c1ccccc1;415;TiO2;chloroform/ethanol (1:1);UNCHANGED;10.1021/ic400774p
carboxylic;465;porphyrin;C\C1=C2/C=CC(=N2)\C(\c2ccccc2)=c2\cc\c([nH]2)=C(\C2=N\C(\C=C2)=C(/c2ccc1[nH]2)c1ccccc1)c1ccc(Nc2nc(NCC(O)=O)nc(Nc3ccc(cc3)C3=c4\cc\c5=C(\C6=N\C(\C=C6)=C(/c6ccc(\C(=C7\C=CC\3=N7)c3ccccc3)n6[Zn]n45)c3ccccc3)c3ccccc3)n2)cc1;420;TiO2;chloroform/ethanol (1:1);HYPSOCHROMIC;10.1016/j.orgel.2014.03.033
cyanoacrylic,carboxylic;523;carbazole,indoline;CCCCCCn1c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N;575;TiO2;chloroform/ethanol (2:1);BATHOCHROMIC;10.1039/C3TA13993J
cyanoacrylic,carboxylic;522;carbazole,indoline;CCCCCCn1c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(o1)/C=C(/C(=O)O)\C#N;575;TiO2;chloroform/ethanol (2:1);BATHOCHROMIC;10.1039/C3TA13993J
cyanoacrylic,carboxylic;532;carbazole,indoline;CCCCCCn1c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)/C=C/c1ccc(s1)/C=C(/C(=O)O)\C#N;550;TiO2;chloroform/ethanol (2:1);BATHOCHROMIC;10.1039/C3TA13993J
cyanoacrylic,carboxylic;478;misc;CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1ccc(s1)/C=C(\C(=O)O)/C#N)c1sc(cc1CCCCCC)c1sccc1CCCCCC;446;TiO2;chloroform/ethanol (3:7);HYPSOCHROMIC;10.1021/acs.jpcc.6b03610
cyanoacrylic,carboxylic;546;misc;CCCCCCC1(CCCCCC)c2cc(sc2c2c1ccs2)c1sc2c(c1)C(c1c2sc(c1)/C=C(\C(=O)O)/C#N)(CCCCCC)CCCCCC;482;TiO2;chloroform/ethanol (3:7);HYPSOCHROMIC;10.1021/acs.jpcc.6b03610
cyanoacrylic,carboxylic;585;misc;CCCCCCC1(CCCCCC)c2cc(sc2c2c1cc(s2)c1sc2c(c1)C(c1c2sc(c1)/C=C(\C(=O)O)/C#N)(CCCCCC)CCCCCC)c1sc2c(c1)C(c1c2scc1)(CCCCCC)CCCCCC;511;TiO2;chloroform/ethanol (3:7);HYPSOCHROMIC;10.1021/acs.jpcc.6b03610
cyanoacrylic,carboxylic;507;coumarin,tetrahydroquinoline;N#C/C(=C\c1ccc(s1)c1ccc(c2c1nsn2)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O;494;TiO2;chloroform/methanol (1:1);HYPSOCHROMIC;10.1016/j.dyepig.2012.02.015
cyanoacrylic,carboxylic;520;coumarin,tetrahydroquinoline;N#C/C(=C\c1sc(c2c1OCCO2)c1ccc(c2c1nsn2)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O;512;TiO2;chloroform/methanol (1:1);UNCHANGED;10.1016/j.dyepig.2012.02.015
cyanoacrylic,carboxylic;489;triphenylamine,coumarin;N#C/C(=C\c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccccc1)c1ccccc1)/C(=O)O;478;TiO2;chloroform/methanol (1:1);HYPSOCHROMIC;10.1016/j.dyepig.2012.02.015
cyanoacrylic,carboxylic;492;triphenylamine,coumarin;N#C/C(=C\c1ccc(s1)c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccccc1)c1ccccc1)/C(=O)O;472;TiO2;chloroform/methanol (1:1);HYPSOCHROMIC;10.1016/j.dyepig.2012.02.015
